label,company,code,date,opinion,title,analysts,winner_names,broker,target,price_then,pid
control,삼성 E&A,028050,2026-06-18,매수유지,삼성 E&A(028050) 에너지 재편에 필수적인 EPC 파트너,박세라,,신영증권,60000,43800,824414
control,삼성 E&A,028050,2026-06-16,매수,삼성 E&A(028050) 뭘 고를지 몰라 다 준비해봤어,이혜진,,대신증권,73000,43800,824291
control,삼성 E&A,028050,2026-06-12,매수유지,삼성 E&A(028050) 2026 하반기 전망:글로벌 에너지 수요 확대와 동행,김기룡,,미래에셋증권,70000,43800,824214
control,삼성 E&A,028050,2026-06-12,매수유지,삼성 E&A(028050) 설레는 기다림,김선미,,신한투자증권,64000,43800,824194
control,삼성 E&A,028050,2026-06-12,매수유지,삼성 E&A(028050) 편안한 성장,"송유림,김예인",,한화투자증권,63000,43800,824152
control,삼성 E&A,028050,2026-06-10,매수유지,"삼성 E&A(028050) 26년 하반기 전망: 펀더멘탈, 내러티브 모두 좋다",배세호,,iM증권,67000,43800,823996
control,삼성 E&A,028050,2026-06-10,매수유지,"삼성 E&A(028050) 사우디, UAE의 에너지 전략 속 기회요인 확인",신대현,,키움증권,67000,43800,823989
control,삼성 E&A,028050,2026-06-08,매수유지,삼성 E&A(028050) 발주처의 지갑이 두툼할 때 EPC사의 수주도 커진다,조정현,,IBK투자증권,60000,43800,823831
award_winner,삼성 E&A,028050,2026-06-08,매수유지,"삼성 E&A(028050) The First Call EPC: 고객도, 라이선서도 먼저 찾는다","장문준,강민창",장문준,KB증권,73500,43800,823823
control,삼성 E&A,028050,2026-06-05,매수유지,삼성 E&A(028050) 가스(LNG)와 탄소중립을 위한 여정,김승준,,하나증권,67000,43800,823778
